case_id,score
856920,0.0707235717873876
1414060,0.13898012959496092
959029,0.19337709333116876
172045,0.3259150220221296
201565,0.22591858930666858
165714,0.22290888473740647
1664157,0.04052745534305947
1878752,0.6793020333009148
925839,0.6828806227807067
2617851,0.3078581567634469
1290022,0.7194319931998889
965034,0.041905976045982
216087,0.15041357888177562
921226,0.05117288523047174
1599077,0.07580211470269203
724024,0.13277721469439566
1898230,0.6424802618566405
1751614,0.024257898941673843
739560,0.7931010327894036
2638307,0.6045291681918603
1636671,0.24155959473711874
1735358,0.6257284163833619
655009,0.01082226061704111
1729617,0.014050385575723173
864131,0.30116202794143493
1848973,0.0334413132116463
1652659,0.3769741043670636
1295203,0.1941468523294553
1542039,0.01905748759124758
719951,0.012993541650462796
143812,0.3866469435826634
235923,0.14503436241948048
1732056,0.0617249989443814
988975,0.03118340339318627
1889090,0.06754425792410619
1529584,0.24307506388434613
2677233,0.16080383155716113
1421436,0.01583842608631244
242112,0.20500358893358817
1265138,0.12461182065479282
1335511,0.2199444781445397
762997,0.5982881058242298
1734316,0.028341189928903072
671681,0.04773731193259896
1023987,0.09657476032830985
1901734,0.03897969304742439
1018929,0.01526104144956283
1612032,0.487125898952023
920239,0.01934484359650587
2555407,0.14192609396715988
1288942,0.0803254153876224
876454,0.8132361921485181
1347159,0.1239976626343873
1359665,0.6216145957983297
1569081,0.013081677011620363
1735418,0.5173516135800663
1373353,0.39849928039639604
1239061,0.24108180094955012
624763,0.0707284854238745
754079,0.019157262899337692
1021788,0.008771774430173062
1751352,0.009927208345449598
159203,0.6119770189293614
835383,0.04732336411638025
1524372,0.007076429283212435
1598694,0.6617825223723074
1273041,0.07460006918872741
2659913,0.07917817795379987
1361113,0.02487333168981634
972360,0.29006612766089007
2571079,0.3169562124317017
1858810,0.02715981688206832
665397,0.026652333223233564
2574727,0.12210147205031947
54584,0.1278760769120725
1486398,0.0564684804177776
8707,0.3458966992357532
1363072,0.08200654852906313
1921338,0.8238536540588287
1870949,0.24279341165622959
919334,0.5763947401916465
1709726,0.019013163434872464
2673601,0.49932333739582235
1578160,0.6438411679282794
1502332,0.024251922873586736
800839,0.3626245366859233
818015,0.035930701632692484
1270079,0.6737026349047395
1808441,0.19998939994725484
1631528,0.051189822015457964
743828,0.24587785381197405
104238,0.3612106427171407
1691332,0.4465044221137175
1901681,0.4108085612136995
914,0.4190904601087981
602725,0.7590155131385468
1624944,0.06461258529558316
2657729,0.308192226142198
630215,0.08487663031671185
747377,0.08481915535868874
1840960,0.03274340203226457
1684218,0.05359668620020756
1545666,0.5662381224894638
214436,0.3662959769271684
921128,0.23764003310996218
1598541,0.09628588531935342
648995,0.04712522068666923
237271,0.33515859166799206
717329,0.030858547557549753
2644819,0.24489532480849685
2612280,0.1072329600838329
658084,0.050549144082375055
1647545,0.015988110201614093
2034,0.6654921708105339
903242,0.28951434671834936
638804,0.5357793840773315
927729,0.1338351560287403
1383087,0.14265775289949367
225414,0.029000565400517424
19859,0.2752998639809164
2591149,0.5570226675938271
1605114,0.029174907403645416
1864396,0.4388914327635539
1464167,0.6021434801498116
1304608,0.10624899354941382
2641504,0.3185016335817013
907564,0.33997960326784477
1006369,0.0481336346674801
1621825,0.1051424567702278
868492,0.22214133153383075
1432891,0.4980431588452762
681582,0.12645057089252187
232103,0.14987566509856126
1301982,0.3372656862720735
2639826,0.5732740349315024
1787522,0.29483842909963165
4835,0.3984371272513215
599449,0.19101991906064958
796834,0.4879409763206336
1320184,0.6353649264464521
1316125,0.03623570714963743
2554787,0.22076849661384945
618373,0.2595865495080868
1467951,0.09210946570196488
1292209,0.727377071963608
33603,0.27035348212815
880414,0.14830744692457246
106888,0.08015614922718314
790586,0.19015041201276905
2550232,0.3562523925140781
159760,0.34358478410364945
2681693,0.05363719011117747
1537776,0.48978041296357333
1319832,0.05874043346227995
1933416,0.21610739250106112
908422,0.03799216527605576
620498,0.1089925256772194
728538,0.7149703496632753
1728703,0.18086921763592567
1022666,0.10333938377184024
603615,0.43310890217221915
1541567,0.8846640369379015
1783358,0.029496118064866978
1609371,0.012562553135623938
27661,0.5632637189168588
1423156,0.013694650247208793
121637,0.6018183902895304
797714,0.36682305402745335
2601331,0.27659489694636163
717354,0.3061401289334751
873113,0.07717822419238007
1333666,0.40932963721577087
858138,0.013719059047447774
1697648,0.09981554979098908
133826,0.24446224263018884
1339089,0.7520457597225648
231480,0.30646926660628326
2541441,0.2205108439589782
1816156,0.8436275763560218
178473,0.3484968867199818
2620118,0.896111932662474
1490280,0.7951444785662986
207558,0.6563888828624675
815875,0.5150815832022434
1685323,0.18887028111091322
637133,0.2633823038961648
1908625,0.004572116820611554
639797,0.35181127918533667
1566524,0.030274933126640723
54450,0.0922119212932027
15601,0.1531152605319445
1791863,0.2086839625368621
1412290,0.6682497147677495
210571,0.41672691784962757
1592799,0.44339316055022754
762298,0.12082544320671518
2663423,0.4064253448883835
710173,0.24668288273582636
884334,0.4941221025208281
1454809,0.3075997106356611
1639283,0.84105026695526
2580402,0.19476427620016984
1454971,0.24612614381015113
1275516,0.305563049042081
1541397,0.6715801981252643
1896858,0.19623788691402358
217402,0.3923176211617362
1337288,0.44941400913855845
14530,0.4369063960764793
1364742,0.3238024084274246
1774086,0.47608227250249735
1345072,0.2962316419365262
1852404,0.005151624718574574
679614,0.035339480308432446
2550702,0.18752958530252792
2629720,0.5017407988252369
2668222,0.6659640120574889
1302472,0.018556777123164513
1560142,0.21119346634497274
1495795,0.003861788196751214
903091,0.10666452565952342
30761,0.10602036710556983
1765635,0.6415885002624286
974884,0.15745592401104075
641175,0.11409401799214518
2556197,0.6417786249817882
709250,0.49973522928553793
936461,0.7026189727591194
132426,0.4475143434613155
159843,0.5105538561665076
1275403,0.38560918300757846
1727219,0.33868902742031926
1880693,0.0712316551843912
982258,0.643933015674803
1445161,0.4804790153636471
800592,0.5821466330568763
142413,0.04658121379296796
52971,0.06340786513650656
1420260,0.021720327120643257
642801,0.39536903071638224
1754625,0.09618821189453268
1699112,0.934145159502382
2676181,0.7763861752277699
1598366,0.45610606651535923
1850873,0.7132608692946036
1753379,0.0333658132668406
241185,0.5787497607618217
2691305,0.1713761366055845
1360662,0.03877674417755172
4645,0.7448286295781605
996385,0.8072639684845078
2656855,0.030664998859357896
650765,0.1152748779827234
1617948,0.03494317269469042
872989,0.04498339799369065
1534520,0.055933458806378955
2694144,0.03163939105203658
1522215,0.03103465098404784
127386,0.47643080064977783
1633863,0.13462553903871982
1871289,0.6901289909482639
2654141,0.7245925488681921
1502304,0.013008211379836737
1861532,0.009738326327885887
734961,0.018312696559138718
1382347,0.03847937158285346
1428998,0.029691593877326488
783314,0.0501700423138237
127524,0.5576347084050445
1669883,0.010022995810444173
1433361,0.031160766746042047
934524,0.6026737957495251
1554654,0.3061096083134925
1566318,0.024209016665654958
162864,0.2045015820107669
799671,0.03224924243653367
1814316,0.042618253411639724
1891526,0.05398147300994729
2577721,0.5998281460034129
2635039,0.8365421723879539
1906628,0.0423830723968366
1389806,0.04381094896028593
1745380,0.09710137175936898
800040,0.4442090377239662
1509100,0.018222704992409428
1685200,0.4088845966840247
739075,0.15360787855330668
2629357,0.3787338765900807
1579498,0.017016151035950115
864388,0.9318793998644468
1815390,0.11044430192720744
2702462,0.04546098715015159
1904615,0.014505211433123782
958963,0.050674842929379606
1881081,0.053221427480529424
160389,0.06760338323433279
245158,0.09527287941453347
130583,0.7332727332308837
1287283,0.6025512463803443
1016401,0.21379281630710648
1011279,0.04235170080995154
849261,0.23501981369344338
1735195,0.016171277299873547
938243,0.006455149513447016
1857358,0.6265895529093178
1536584,0.1582852501408687
1319155,0.7658690719849842
946434,0.12195626689987915
892057,0.5389512985795193
121535,0.615200702035749
4396,0.15061256630955389
1244275,0.1164786382400386
2674947,0.26131185989719974
1931181,0.077889368964523
1766036,0.22464289915643215
2621610,0.02273057152406472
1875646,0.036711765312600494
1565417,0.6467301125974594
1850192,0.07005782141330728
1245958,0.04062616553854759
923839,0.0064346324872985765
1672162,0.40565436049172776
1903106,0.12221731522873261
5916,0.1649634746549999
1901281,0.04694381943949473
1512025,0.019497908743819868
2685116,0.3747918739001357
2622062,0.04657754159772711
137821,0.06946119087591109
26516,0.19910107589951095
888268,0.12688119279783425
1590263,0.08045610298409944
1397005,0.4183432455610456
1288982,0.018577631489376543
1746474,0.23744109483476977
1457214,0.30077894509148684
1908623,0.006353215704689011
1453501,0.006991318287388945
1712521,0.22582740333343368
897296,0.06600612534001421
2639622,0.2964521865716841
1926867,0.007885166873604715
1534580,0.24933927780344475
232244,0.03684828142950107
1000144,0.02480122792924367
110991,0.3519445966856988
1480473,0.008995563861740271
806347,0.5301914735439105
833042,0.8097944061821545
1598626,0.0866489567666488
1604280,0.5085553781708552
2701470,0.03517011453413759
156844,0.240822642127064
1873830,0.01816812325564952
685398,0.10311746090008081
751626,0.058630694744013986
619394,0.21576729491726696
907196,0.5212466124472172
1497603,0.06867513497302699
1914115,0.028525992143024825
616727,0.5160201240036376
1498352,0.025642497316200663
1013201,0.08982143241670323
2632021,0.28567083066919075
1241867,0.02582679256126667
1629837,0.877194829547234
2683432,0.2008287355068148
1409702,0.5386635088095066
976024,0.10253803153497812
167417,0.13206207100310569
961475,0.20674479708421073
754941,0.37817019163468424
646253,0.7653543820963538
640100,0.10695055571228414
1858394,0.024662372239272746
1547920,0.031558772805942784
1594690,0.04102085609981524
1843669,0.4006695170409514
1430958,0.8239081790443461
1768279,0.32931831177983906
1010748,0.04881664037924262
1272854,0.2282963870189806
16953,0.3724510265534799
2547043,0.1397454118847185
1888540,0.005770381805320208
1669682,0.7680631890563003
1601354,0.2398456180602329
895845,0.7327764697639276
121352,0.4352201736618741
2540148,0.459022637157111
933956,0.40774986360745247
2666192,0.6153532609974415
18844,0.6515732524946818
603472,0.5875506849709495
1389238,0.09462985185823439
982074,0.17993716973129106
1305030,0.018786294674353075
209895,0.4514569618879465
1940292,0.4194978690818675
22841,0.11359745584302919
922622,0.0404474962081358
931010,0.12643612653578812
190470,0.42720253090150495
1293504,0.4345273576295668
2556216,0.268585152509134
1757738,0.349000571722735
1443697,0.08390737142359427
981291,0.7182474487483689
1342656,0.5485382118334488
797493,0.07326720075336374
1251298,0.07910839935923344
2586196,0.5192866424538006
1934595,0.43160597325114036
722215,0.03610480584110432
1343258,0.16282987044745217
1937276,0.08430607062357236
1631193,0.00818055480765129
823180,0.3728904658414534
1499309,0.46352819785496513
2534931,0.11320865171949997
2648539,0.017035481445533157
1443612,0.02041331439918634
659121,0.32241333318387333
2596701,0.44247539164024313
1740066,0.023505506482730244
1908717,0.025839311612555482
1413777,0.6818784689820105
189152,0.03485311064451488
900318,0.04032691213557078
19571,0.19805559261729688
1570524,0.27158929595843384
1486609,0.835580353318413
763231,0.5224144484244679
1614834,0.15871026473199304
1933337,0.11724504640063464
1758679,0.15529467361108462
1394380,0.05654265990833711
1904804,0.16780988469858452
1828225,0.09919943032361585
2597278,0.09300240469411544
2620919,0.047123065123751896
20166,0.14475048854088152
887540,0.1935684024707607
651809,0.6943619227158574
2672919,0.2709332984263587
1552535,0.05439194569957796
214616,0.5465139812893447
1393324,0.3925658138723422
980070,0.36868868312269293
660796,0.21342776443940412
673532,0.6277986589213334
841865,0.011120916981306723
865957,0.027948478893157304
848368,0.1938724696003723
1264771,0.2338137964721271
1533629,0.24584622260872444
960662,0.15820917797914644
1290776,0.09213513497762023
927098,0.33941872156935127
1776602,0.7681409750021583
2668722,0.657441704529179
657219,0.11911356877479709
1401662,0.5546945134079209
1247999,0.2993332321669742
676598,0.0684287672732338
1908909,0.6941752670822329
2613002,0.6394054449101849
158861,0.7546533619612442
640044,0.025947797182520254
1940476,0.10163233880742018
792948,0.060449333125483305
2556875,0.06290900538240227
1286473,0.5901853265595985
1770325,0.194863734971916
902460,0.2773292908825143
48502,0.17615237509455878
2553667,0.6102883780642274
1317659,0.013480378053306884
1885303,0.060209310385591165
1507730,0.008573011592870878
1514434,0.04468524930793009
1250740,0.07042643684104541
124213,0.18985182719212168
2571440,0.3556526426887007
1615633,0.23514285022601528
1883868,0.04951242563610728
1521035,0.07153983145758339
988846,0.017400565780477238
1690317,0.0702143962347721
1287208,0.14724886565224113
1301600,0.1106093508497433
759083,0.5388463420572215
930497,0.14561223605165563
797466,0.5870893861754083
1375450,0.13764111808535812
2661004,0.6056207121806759
1495105,0.22426194214537784
1374227,0.14687883871451385
174155,0.1871667479310215
16809,0.321897729142476
1658269,0.07380118766949871
727160,0.1788791354883262
2651225,0.0751857283999372
1288365,0.08515737179263491
632226,0.7157715465569655
1799694,0.16261369439610185
23668,0.3611173079683191
895902,0.7102419068068582
1387942,0.653393731802089
1465687,0.1559477451066369
1500978,0.06232549596010226
141887,0.4509645434146957
1661900,0.0066315411836427255
1451748,0.07075013607308771
1720453,0.0954623362589965
724463,0.023642886614338093
884511,0.21350998794433015
1423293,0.61178601344364
614865,0.03896297838308112
657956,0.06505149720709717
867047,0.7789292307082208
1393300,0.8121280912950415
1543941,0.24561554078479936
725257,0.655753489254714
225325,0.1963381693074404
1397950,0.10484596187088376
1624443,0.6630281455973798
184463,0.22253672331739952
121583,0.22566661701711882
905964,0.5509812518066511
927590,0.3282307342713639
934542,0.7725244995773479
1609793,0.09431646409184
1383921,0.8365071708798762
1772513,0.04039214041538303
1287374,0.35403729264869127
1400564,0.03313104457786822
1435364,0.058130585756887634
633784,0.6020309161593737
903940,0.47323256108051276
1724216,0.41704634053128203
1556353,0.1767155614430517
1282731,0.0651257079927263
1701266,0.707566117199114
149260,0.12660695686035756
167760,0.32199434057127474
1896036,0.00864685258191748
1565301,0.6957622064686518
1860084,0.13503438734478618
863189,0.05500281850388529
774484,0.21589635213596248
1724297,0.17095124622996785
2538599,0.045875691559387706
2602647,0.06768122583542095
4565,0.18063342254492176
844576,0.6412986374416864
1412752,0.44238900516437685
135905,0.3479418325912883
1389902,0.0385103694793484
1397522,0.3457884632633964
2662646,0.8442207657467184
713447,0.2788123343380827
258351,0.34300313533134547
2569396,0.0915378010504503
1763755,0.17826634049880763
2573219,0.09476261203502355
1724630,0.03092651655969387
1290137,0.5335927444272768
739008,0.4562928138800081
1555772,0.3238866208074085
2699649,0.047542774793467565
1782351,0.011297281213199952
1856130,0.1880048549365701
1537560,0.035291464538022
679559,0.6839970148873717
1508492,0.5598444504216277
2655909,0.4521124805816523
1809446,0.07381840804384497
818693,0.07881668707282462
1534746,0.08866716684015324
1360517,0.27941373221970717
1844786,0.7851538935373574
798126,0.16605638203994222
1658828,0.22888727575495657
706365,0.3621608573748474
1729417,0.08476903709051588
2668888,0.3567726310683882
1570468,0.05393392913601318
1633048,0.04257267262748447
1365211,0.3005170979467676
1351376,0.6132292275936865
1543726,0.27053735213416785
1463924,0.2811884335665238
1871598,0.11385097244350177
27754,0.7072843131123603
1869526,0.04694856222724194
1635991,0.0877642524008003
177140,0.2858780304196299
898947,0.25377552843560697
1535303,0.19267734989965307
871256,0.6344635115057475
37162,0.6221543050009863
26971,0.40083298110779575
815217,0.6608010592784146
769886,0.0191545850232567
203569,0.18715805917028136
605994,0.2750620383554532
1023906,0.20386176804616468
600136,0.6492966578015714
1895023,0.0046567288450017185
1293292,0.08698948654113793
2573409,0.34300038568338315
1331083,0.018777772295481686
36793,0.25819631606913834
2574752,0.12924773432987838
604821,0.4430093070101832
1540760,0.08716798823262965
1804105,0.42424361616802575
634070,0.3403857559039053
2653728,0.12753747695479292
1240230,0.1022696245396012
769548,0.616574809121995
1289134,0.02274057344427814
244878,0.23032142497386082
990398,0.07838590870375789
949525,0.29369082142674063
1641967,0.9369943320985723
2608114,0.08767920710709273
172909,0.1976372638044698
1838005,0.10789584353406853
674078,0.44774567557313666
1931404,0.17330320000321345
1908351,0.03963737107276901
871429,0.681881759399489
1008502,0.10357220543379846
2555979,0.0884490289384756
1848413,0.1574283490229591
1541126,0.09032636339329614
2643274,0.4496651839719667
1287967,0.23148279867550325
1605624,0.6671829935437688
1526295,0.29953057215338635
1923346,0.06754499578496834
691623,0.3541754428298093
1876806,0.09016510274380836
126626,0.14538235416247328
2665267,0.020748009198695596
1314002,0.340595747443595
748797,0.08943040697821017
816756,0.0825662386816951
1401292,0.17908587242010082
1440156,0.8248459400764062
663236,0.15888465963000759
1866967,0.028703329319986527
236903,0.22132145444675846
931896,0.2240032246862122
242195,0.46891474766570235
1820706,0.10328136574306528
873474,0.03776441622372505
1939114,0.6394445355062344
199653,0.7407292842400708
229913,0.8023082633359462
1370830,0.23163459399159853
1684857,0.5613877054418143
1389688,0.014333171790194481
1494261,0.13957638892325647
1535906,0.26123759955634906
194508,0.4759084821555969
656757,0.2516842746834886
1237736,0.04526537465334662
2606147,0.18522619824845235
1916163,0.023580207867485693
1386821,0.8849400557839984
1013939,0.5308779216092455
1858309,0.044354363782954556
1826395,0.531466792168315
692865,0.19251815890583163
1604854,0.08611667312178015
2693653,0.08785483456592033
2591557,0.1689586710533157
1315724,0.020074611851479816
1738126,0.011878121360712732
1487036,0.5347945716956453
1566366,0.15510361539430387
2567743,0.21287937279749486
777521,0.18783927972776385
227247,0.1426884090472789
2595799,0.03144633058913195
755867,0.3555235534937632
251407,0.23052566592428164
1490864,0.40740784313106293
173350,0.4780940189349467
2555993,0.17764528950722697
727733,0.529670417261688
1873733,0.006287568249085021
1943938,0.025649416395979195
1253922,0.008793520510320976
1722327,0.037539073963566524
2614933,0.6477646915255247
158406,0.0750662736062285
712450,0.027156630156976513
752391,0.4007774182755872
242227,0.39507869168001764
976836,0.48705167840814456
1344985,0.45680268291764436
256686,0.09449396052921924
884672,0.09464263613910708
2542663,0.6699005508482527
1451611,0.6523615001810166
27806,0.1751570025417144
1857607,0.2505705027784478
2613269,0.0579818114610164
2632843,0.02363246684878405
1828473,0.021917171679886528
907300,0.045179211362712114
189040,0.5256363354780473
1256935,0.09035646583145308
914698,0.5984175593242511
1777671,0.4176561278243369
1265728,0.20367529389668243
1911424,0.09519569562100798
49967,0.2727440897068378
43856,0.5951849882433744
898319,0.022742607296260507
2617369,0.2828468610755277
109202,0.26640429597614185
1849618,0.11944056148346575
835468,0.12380765399585043
855635,0.39460458813971994
1731583,0.03683506450334823
1833802,0.093094068009362
957059,0.6367421643565059
1932829,0.2690709951954471
813479,0.06387470664549964
899300,0.3621118294241235
2604433,0.11832414661356856
1922722,0.12198754738516804
1865486,0.07543305175479448
977140,0.004975314064969942
1455295,0.007286299645078735
766852,0.4509635133361658
208979,0.7187323387061182
1282076,0.2486729643381164
1550183,0.02522077636169857
2531085,0.17156938497622565
746697,0.1495054976491907
1546503,0.6574335080078095
820782,0.06605263355562675
966481,0.2820158327487955
106242,0.14748071743699565
1374844,0.09230630324625617
842853,0.05317191430681645
927387,0.26076103054957067
1705226,0.6554762784069709
790998,0.824274977763813
1530645,0.664913105755661
1747170,0.14178261778575835
1911142,0.2604128734414779
108941,0.280065583893018
746963,0.4754394766491699
1731050,0.3944907517990652
1838147,0.0330064765301223
1679021,0.19269171830709494
2607195,0.2265090827300134
1333534,0.02326106643513533
2574022,0.2587761345153618
948288,0.17361691983413122
1856638,0.16167511968711243
791950,0.7396823979700742
1501894,0.026365229204274216
251176,0.13813210369001502
1415044,0.013129669715530274
1492426,0.0026207665932081975
794554,0.5684059531312107
884114,0.3023367076233449
911455,0.351417881697679
1575888,0.005277578382850462
725501,0.6232491659190263
644881,0.13305330988175418
1716464,0.09998882571204584
1717477,0.5291948165692313
1254603,0.058401081062404325
172067,0.1859370718624307
899982,0.3849231969726558
121477,0.040279724659394646
1457636,0.004700363147218672
1937016,0.032856277628500394
1709079,0.19839683341289255
921324,0.12446034417049383
782997,0.05023681270800604
2606498,0.1126653028764149
1865007,0.07095107156674772
2551806,0.19500881504818537
1532582,0.7232538139944077
1910656,0.5411692164173744
116134,0.1056458595150076
2575708,0.20694281654645338
1247500,0.04027632684520264
1920961,0.016690042748574347
821661,0.4456765545059375
185044,0.8544495730251503
1676320,0.32080126807127324
837001,0.4386305178332529
719607,0.4589370050585092
701189,0.17984576786375553
122844,0.10478857643794522
1803660,0.3303470405934966
2681266,0.31097638072366085
2611834,0.21894474447259796
53938,0.01992905080817747
682854,0.014918131282531421
1839607,0.5557938282834123
1489707,0.4322018329292744
1929135,0.030187406887342748
647019,0.07458754884251309
1474350,0.14728199833826688
2627334,0.7406062488584227
1702195,0.23558635874389489
1733550,0.03487884356676513
897824,0.10789785581260707
1491597,0.02306570609571283
1850430,0.03307427852208518
2620974,0.30746534748964616
1644524,0.09124481275633478
2599029,0.23643732437804693
1559170,0.1040510570507287
1788172,0.00895281985986027
40154,0.35583924186357124
199915,0.8307569462125695
172354,0.4789993564660941
1915386,0.0055190472366500815
1782912,0.12036095219144598
1730591,0.4130002287949329
715895,0.027680862655317207
1460150,0.06976194879446733
213267,0.6824579901841055
2676436,0.19190560450381106
902286,0.4040490504858597
23127,0.31366510953748145
1026559,0.4150055796348925
1781120,0.14224870611406026
1883417,0.012040919062280522
1358706,0.6798040917437906
2688145,0.40744774474720014
1341908,0.8214566589366011
751295,0.13111265254258483
1300303,0.1616185204643668
1331285,0.03609693757579131
2619928,0.13944356563330973
130069,0.1818576565832469
2576448,0.17707706820053482
1284680,0.6224415939520151
11415,0.284949631208112
1826978,0.05919093751838157
899862,0.49841227492516244
1304297,0.04396327294236528
1560294,0.22044586425849894
258062,0.2753189938077221
1504565,0.06949720687150478
1004548,0.25642276892965093
1813131,0.08235880901117089
114305,0.2250586102283756
1874688,0.01813234261202186
2554814,0.028548108952402933
1004538,0.44427645231867385
1884874,0.0724555451136988
1641709,0.01141315311041349
974816,0.7787007526164214
1773118,0.10612106360151959
765641,0.021199918949353514
1566706,0.004374549071300903
1543765,0.05348763776698027
182346,0.3946678203394826
719349,0.8363762640380437
1561501,0.29199430023040407
1758532,0.12624728933713486
1022504,0.05444885424259862
1712793,0.03185007293535157
1502289,0.30146233759228497
230372,0.10409374623240071
1572815,0.031016679224355765
194149,0.5434174542872713
230490,0.04169368903230044
183005,0.5614540198262562
118890,0.6829009057875458
1244633,0.2190497982245867
928979,0.35953691543946814
2671321,0.35189043778397566
1582595,0.18327839243435978
900965,0.5496178909230943
1491807,0.03843576176728433
1725891,0.22514042300187773
890510,0.22116959296389743
1448488,0.07587607307676324
1254730,0.030627025442740586
1667380,0.005085990348891305
1900412,0.008916996006983572
1806550,0.04800574416109181
219472,0.010551514332320346
116302,0.38984764807437766
1879974,0.23025336832649276
771548,0.04339531189209873
1647296,0.22203767049848086
34180,0.8588475609476575
1639222,0.5626209126883521
1354142,0.12951266409758966
1865082,0.00798889493421745
141762,0.3179614976990869
733683,0.261919462890129
135109,0.4261946496672106
1847675,0.11184013660632894
182372,0.1020745723530889
1841398,0.2079221614143481
1423510,0.02273228537770807
871937,0.18188545450744767
115787,0.4502848377231512
1757673,0.5195364198016378
2700121,0.3086172948441316
654161,0.48674391617564616
978993,0.26576071016560276
747258,0.11824416391800496
1375285,0.2249016312935736
112632,0.3697035010718034
960493,0.275646884304991
1366033,0.6445069228537592
1599914,0.02442097135380385
1777742,0.7443253630294026
1284339,0.06270569087705256
851411,0.018945828240714745
1934643,0.6702635844163709
1353986,0.07916377934575541
779505,0.01960044006772889
1342711,0.029254332304411036
2672379,0.6053711568601167
174846,0.392514317109065
918916,0.12824436467233355
171390,0.06327473629525689
1875504,0.027999638479262467
170513,0.3141556275315367
1562490,0.1331713024467397
2557705,0.0773290092592008
250214,0.27580096543230975
1354467,0.044235251093434944
1807937,0.118446237798954
1516484,0.05261857183377013
1588058,0.024719199989257805
1020096,0.29201756815485314
1271482,0.37990177999614294
866988,0.031172776626558735
629405,0.08663961884515467
767414,0.023731188484218235
865240,0.052896055823152065
965888,0.0037664892722053694
707415,0.05592104763192264
1628283,0.7724986743003559
934203,0.037234497830393176
56359,0.19905762623762888
188027,0.12210694334024921
1742276,0.3741879687425601
764558,0.6958333392031711
186277,0.5836781649906108
201345,0.7777087411921006
133867,0.07576161408166776
734404,0.30608152090841645
1730144,0.0892603117407729
1532882,0.03298317084553868
18019,0.2706818427201009
720926,0.5381749121161952
25018,0.5728177114885231
1830493,0.014092549315833461
27635,0.7631090647264054
